molecule_id,smiles,gap
362,CC(CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,
363,CCCC(NC(C)C(=O)O)C(=O)O,
364,O=C(O)CCCCCC(=O)O,
365,CC(C)CCCC(C)CCCC(C)CCCC(C)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,
366,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,
367,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)C(=O)O,
368,NCCCC(N)C(=O)O,
369,O=C(O)C1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C(O)C(O)C1O,
370,CCC(C)=CCCCC(C)CCOP(=O)(O)OP(=O)(O)O,
371,NCCCC(N)CC(=O)O,
372,O=C(O)C(O)C(=O)C(O)C(O)COP(=O)(O)O,
373,CCC1=C(C(C)SCC(N)C(=O)NC)C2C=c3[nH]c(c(CCC(=O)O)c3C)=Cc3[nH]c(c(C)c3CCC(=O)O)C=c3[nH]c(c(C(C)SCC(N)C(=O)NC)c3C)=CC1=N2,
374,NC(=O)Cc1c[nH]c2ccccc12,
375,CC(C)[N+](=O)[O-],
376,O=C(O)C=CC(=CC(=O)O)C(=O)O,
377,O=CNc1ccccc1C=O,
378,NC1CONC1=O,
379,S,
380,Nc1ccc(O)cc1,
381,NC(CCCCNO)C(=O)O,
382,CC(C)CCCC(C)C1CCC2C3C(O)C=C4CC(O)CCC4(C)C3CCC12C,
383,O=[PH]([O-])[O-],
384,O=[PH](O)O,
385,CN1C(=O)CCC1c1cccnc1,
386,C[N+]1([O-])CCCC1c1cccnc1,
387,CN1CCCC1c1ccc[n+](C2OC(C(=O)O)C(O)C(O)C2O)c1,
388,CN1C(=O)CCC1c1ccc[n+](C2OC(C(=O)O)C(O)C(O)C2O)c1,
389,c1cncc(C2CCCN2)c1,
390,O=C1CCC(c2cccnc2)N1,
391,CN1C(=O)C(O)CC1c1cccnc1,
392,CN1C(=O)CCC1(O)c1cccnc1,
393,CN1C(=O)C(OC2OC(C(=O)O)C(O)C(O)C2O)CC1c1cccnc1,
394,O=C(O)C=CC(Cl)=CC(=O)O,
395,OC1C=CC=CC1O,
396,O=C(O)C=CC(=O)CC(=O)O,
397,CC(C)CCCC(C)C1CCC2C3=CCC4CC(O)CCC4(C)C3CCC21C,
398,O=C(O)CCCCC(S)CCS,
399,O=C(O)C(O)C(O)C(O)C(O)COP(=O)(O)O,
400,CC(=O)CC(N)C(=O)O,
401,NC(CC(=O)O)C(=O)O,
402,O=C(C=Cc1ccc(O)cc1)c1ccc(O)cc1O,
403,NC(N)=NCCCC(NC(CCC(=O)O)C(=O)O)C(=O)O,
404,CC(NC(CCCN=C(N)N)C(=O)O)C(=O)O,
405,NCCCN,
406,Cc1cc2c(cc1C)N(CC(O)C(O)C(O)CO)C1=NC(=O)NC(=O)C1N2,
407,CN1CCCC1c1ccc[n+](C)c1,
408,C[N+]1=CCCC1c1cccnc1,
409,CN1CCCC1(O)c1cccnc1,
410,O=C1CCC(c2cccnc2)N1CO,
411,CNCCCC(=O)c1cccnc1,
412,NC(=O)CCC(=O)c1cccnc1,
413,CNC(=O)CCC(=O)c1cccnc1,
414,O=C(O)CCC(=O)c1cccnc1,
415,O=C(O)CCC(O)c1cccnc1,
416,O=C(O)CC=Cc1cccnc1,
417,CC(C)CCCC(C)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,
418,CC(O)CC(=O)O,
419,O=C(O)C(=O)C(O)C(O)C(O)COP(=O)(O)O,
420,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2=O,
421,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,
422,CC(NC(C)(C)C)C(O)c1cccc(Cl)c1,
423,CC(NC(C)(C)CO)C(=O)c1cccc(Cl)c1,
424,O=C(O)c1cccc(Cl)c1,
425,O=C(O)CNC(=O)c1cccc(Cl)c1,
426,CC(O)(CCO)CC(=O)O,
427,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,
428,O=C1C(O)C(O)C(O)C(O)C1O,
429,OCC(O)C(O)C(O)C(O)CO,
430,CCCCCCCC=O,
431,CC(O)C(=O)C1=NC2C(=O)NC(N)=NC2NC1,
432,NC(=O)NC(=O)C(=O)O,
433,C[n+]1cccc(C(N)=O)c1,
434,C[S+](C)CCC(N)C(=O)O,
435,COc1ccccc1O,
436,CCCCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,
437,CCCCCCCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C,
438,NC(N)=NCCCC(NC(=O)CCC(=O)O)C(=O)O,
439,O=C(O)CNC(=O)c1ccccc1,
440,CSCC1OC(OP(=O)(O)O)C(O)C1O,
441,O=P(O)(O)OC1OC(CO)C(O)C(O)C1O,
442,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CC1C(COP(=O)(O)OP(=O)(O)O)C1(C)CCC=C(C)CCC=C(C)CCC=C(C)C,
443,CC(C)=CCCC(C)=CCCC(C)=CC1C(COP(=O)(O)OP(=O)(O)O)C1(C)CCC=C(C)CCC=C(C)C,
444,NC(CCCC(=O)O)C(=O)O,
445,NCCC(N)C(=O)O,
446,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,
447,Nc1ccccc1C(=O)CC(=O)C(=O)O,
448,CSCCC(=O)C(=O)O,
449,CN(C)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,
450,CC1OC(OP(=O)(O)O)C(O)C(O)C1O,
451,CC(O)(CCOP(=O)(O)O)CC(=O)O,
452,O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(O)C1OP(=O)(O)O,
453,O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O,
454,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCS,
455,O=C(COP(=O)(O)O)C(O)C(O)C(O)CO,
456,O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O,
457,O=P(O)(O)OCC1OC(CO)(OP(=O)(O)O)C(O)C1O,
458,Nc1cnc[nH]1,
459,C[N+](C)(C)CCOS(=O)(=O)[O-],
460,C[N+](C)(C)CCOS(=O)(=O)O,
461,CC(C(=O)O)C(=O)O,
462,NC(CCC(=O)NC(CSC=O)C(=O)NCC(=O)O)C(=O)O,
463,O=S(=O)(O)NC1C(O)OC(CO)C(O)C1O,
464,O=CCP(=O)(O)O,
465,O=S(=O)([O-])SS(=O)(=O)[O-],
466,O=S(=O)(O)SS(=O)(=O)O,
467,N/C(=N\CCCC(N)C(=O)O)NC1OC(COP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)C(O)C1O,
468,CSCC1OC(O)C(O)C1O,
469,NC(CCSCC1OC(O)C(O)C1O)C(=O)O,
470,CC(=O)NCCCNCCCCN,
471,NC(=O)CCCCC1SCC2NC(=O)NC21,
472,O=C1CCC(C(=O)O)N1,
473,NC(N)=NCCCC(=O)O,
474,CN(C)/C(N)=N/CCCC(N)C(=O)O,
475,NCCCCNC(N)=O,
476,NCC(=O)NC(N)=O,
477,O=C1CN=CN1,
478,Nc1c(NC2OC(COP(=O)(O)O)C(O)C2O)[nH]c(=O)[nH]c1=O,
479,Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)OCC(O)CO)C(O)C2O)c(=O)n1,
480,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,
481,O=P1(O)OP(=O)(O)OP(=O)(O)O1,
482,Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,
483,O=C(O)C(=O)C=CCC(=O)c1ccccc1,
484,CC(O)(C(=O)O)C(CC(=O)O)C(=O)O,
485,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OC(=O)c2cccc(O)c2O)C(O)C1O,
486,CC(C(=O)O)C(O)(CC(=O)O)C(=O)O,
487,CC(O)(CCOP(=O)(O)OP(=O)(O)O)CC(=O)O,
488,CC1=C2N=C(C=C3NC(=Cc4[nH]c(c(CCC(=O)O)c4CC(=O)O)Cc4[nH]c1c(CC(=O)O)c4CCC(=O)O)C(CCC(=O)O)C3(C)CC(=O)O)C(CCC(=O)O)C2(C)CC(=O)O,
489,CC1(CC(=O)O)C2=CC3=NC4(OC(=O)CC4(C)C3CCC(=O)O)C(C)(O)c3[nH]c(c(CCC(=O)O)c3CC(=O)O)Cc3[nH]c(c(CC(=O)O)c3CCC(=O)O)C=C(N2)C1CCC(=O)O,
490,O=C(O)CC(O)C(O)C(=O)COP(=O)(O)O,
491,CCCCCCCCCCCCCCCC(O)C(N)COP(=O)(O)O,
492,CC(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,
493,CC(=O)C12NC(=CC3=NC(=C(CCC(=O)O)C3(C)CC(=O)O)Cc3[nH]c(c(CCC(=O)O)c3CC(=O)O)CC3=NC1=C(CC(=O)O)C3(C)CCC(=O)O)C(CCC(=O)O)C2(C)CC(=O)O,
494,O=CCCC(=O)C(=O)O,
495,O=C(O)C(=O)C(O)C(=O)O,
496,O=C(O)CC(O)C(=O)O,
497,CC(=O)C12NC(=CC3=NC(=C(CCC(=O)O)C3(C)CC(=O)O)CC3(C)N=C(CC4=NC1=C(CC(=O)O)C4(C)CCC(=O)O)C(CCC(=O)O)=C3CC(=O)O)C(CCC(=O)O)C2(C)CC(=O)O,
498,CCC=O,
499,CC(=O)OCCC(N)C(=O)O,
500,O=C(O)COP(=O)(O)O,
501,CC(N)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,
502,CC12CC3=C(CCC(=O)O)C(C)(CC(=O)O)C(=N3)C=C3NC(C)(C4=C(CC(=O)O)C(C)(CCC(=O)O)C(=CC(=N1)C(CCC(=O)O)=C2CC(=O)O)N4)C(C)(CC(=O)O)C3CCC(=O)O,
503,[SeH2],
504,CC12CC3=C(CCC(=O)O)C(C)(CC(=O)O)C(=N3)C=C3NC(C)(C4NC(=CC(=N1)C(CCC(=O)O)=C2CC(=O)O)C(C)(CCC(=O)O)C4CC(=O)O)C(C)(CC(=O)O)C3CCC(=O)O,
505,NC1(C(=O)O)CC1,
506,C=C1C(CCC(=O)O)=C2NC1(C)CC1=NC(=C(C)C3=NC(C)(C4N=C(C2C)C(C)(CCC(=O)O)C4CC(=O)O)C(C)(CC(=O)O)C3CCC(=O)O)C(C)(CC(=O)O)C1CCC(=O)O,
507,CC1=C2N=C(CC3=NC(C(C)C4=NC(C(CC(=O)O)C4(C)CCC(=O)O)C4(C)N=C1C(CCC(=O)O)C4(C)CC(=O)O)C(CCC(=O)O)C3(C)C)C(CCC(=O)O)C2(C)CC(=O)O,
508,CC1=C2N=C(CC3=NC(C(C)C4=NC(C(CC(=O)O)C4(C)CCC(=O)O)C4(C)N=C1C(CCC(=O)O)C4(C)CC(N)=O)C(CCC(=O)O)C3(C)C)C(CCC(=O)O)C2(C)CC(N)=O,
509,CC1=C2N=C(CC3=NC(C(C)C4=NC(C(CC(=O)O)C4(C)CCC(=O)O)C4(C)N=C1C(CCC(=O)O)C4(C)CC(N)=O)C(CCC(=O)O)C3(C)C)C(CCC(=O)O)C2(C)CC(N)=O.[Co],
510,N#CO,
511,O=Cc1ccc([N+](=O)[O-])cc1,
512,O=C(O)CC1C=CC(=O)O1,
513,O=C(O)CC1(C(=O)O)C=CC(=O)O1,
514,[O-][As]([O-])[O-],
515,O[As](O)O,
516,O=C(O)CP(=O)(O)O,
517,O=C(O)Cc1ccc(O)c(O)c1,
518,O=C(O)CC(C=CC(=O)C(=O)O)=CO,
519,O=C(O)CC(C=CC(=O)C(=O)O)C(=O)O,
520,O=C(O)CC=CC=C(O)C(=O)O,
521,O=C(O)CCC(O)CC(=O)C(=O)O,
522,C[N+]1(C)CCCC1C(=O)[O-],
523,C[N+]1(C)CCCC1C(=O)O,
524,O=CCCC(NC(=O)CCC(=O)O)C(=O)O,
525,CN1CCCC1C(=O)O,
526,NC(N)=NCCCC(=O)C(=O)O,
527,NC(N)=NCCCC=O,
528,O=C(O)CC(O)C(O)C(=O)CO,
529,CSCCC(=O)C(=O)COP(=O)(O)O,
530,CSCCC(=O)C(O)=CO,
531,CSCCC(=O)O,
532,NCCCCCC(=O)O,
533,CC(=O)O.[Hg][c]1ccccc1,
534,[Hg][c]1ccccc1,
535,c1ccc2c(c1)oc1ccccc12,
536,Oc1ccccc1-c1cccc(O)c1O,
537,O=C(O)C(=O)C=CC=C(O)c1ccccc1,
538,NC(=O)CCCCC(CCS)SC(=O)CCC(=O)O,
539,O=CN(O)CCCP(=O)(O)O,
540,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,
541,[NH3+]C1C(OC2C(O)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O,
542,NC1C(OC2C(O)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O,
543,CC(=O)NC1C(OC2C(O)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O,
544,CC(=O)NC(CS)C(=O)NC1C(OC2C(O)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O,
545,CC(=O)NC(CS)C(=O)O,
546,CC(=O)NC(CSSCC(NC(C)=O)C(=O)NC1C(OC2C(O)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O)C(=O)NC1C(OC2C(O)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O,
547,CN1C(=O)CCC1c1ccc[n+](C)c1,
548,O=C(O)C1(O)C=Cc2ccccc2O1,
549,O=C(O)C(=O)C=Cc1ccccc1O,
550,[H]/N=C(\N)N(C)CC(=O)O,
551,CN(CC(=O)O)C(N)=NP(=O)(O)O,
552,CN1CC(=O)N=C1N,
553,C[N+](C)(C)CC=CC(=O)[O-],
554,C[N+](C)(C)CC=CC(=O)O,
555,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C=CC[N+](C)(C)C,
556,CC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,
557,Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)n1,
558,NC(CS)C(=O)O,
559,NC(CSSCC(N)C(=O)O)C(=O)O,
560,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,
561,Nc1ccnc(=O)[nH]1,
562,O=S(=O)(O)CCS,
563,O=C(O)C(=O)CC(O)C(=O)O,
564,O=C1OC(COP(=O)(O)O)C(O)C(O)C1O,
565,CC(N)C(=O)NC(C)C(=O)O,
566,CC(N)C(=O)O,
567,O=C(CO)C(O)C(O)C(O)COP(=O)(O)O,
568,O=C(O)C(O)C(O)C(O)C(O)CO,
569,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)C[N+](C)(C)C,
570,O=P(O)(O)OCC(O)C(O)c1cnc[nH]1,
571,O=C(O)C(O)C(O)C(O)C(O)C(=O)O,
572,O=C1OC(C(O)CO)C(O)C1O,
573,NC1C(O)OC(COP(=O)(O)O)C(O)C1O,
574,O=C(O)C1OC(O)C(O)C(O)C1O,
575,NC(CCC(=O)O)C(=O)O,
576,CC(O)C(=O)O,
577,CC(C(=O)O)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,
578,O=C(O)C1CCCN1,
579,O=C(COP(=O)(O)O)C(O)C(O)CO,
580,O=C(CO)C(O)C(O)C(O)C(O)COP(=O)(O)O,
581,NC(CO)C(=O)O,
582,O=P(O)(O)OCC(O)C(O)C(O)C(O)CO,
583,O=C(CO)C(O)C(O)CO,
584,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1,
585,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)O)O1,
586,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,
587,Nc1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)n1,
588,Nc1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)n1,
589,Nc1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)n1,
590,O=C(O)CC(O)C(O)C(O)CO,
591,O=C(O)CC(=O)C(O)C(O)CO,
592,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC([n+]3cccc(C(=O)O)c3)C(O)C2O)C(O)C1O,
593,[H]/N=C(\N)N(C)CCC(N)CC(=O)NC1C=CC(n2ccc(=O)[nH]c2=O)OC1C(=O)O,
594,O=C1CC(O)(C(=O)O)CC(O)C1O,
595,CCCCCCCCCCCCCCCC(=O)C(N)CO,
596,O=C(O)C1=NC(C(=O)O)CCC1,
597,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=CC(=O)c2ccccc2C1=O,
598,O=P(O)(O)OC1CC(O)C(CO)O1,
599,O=P(O)(O)OCC1OC(O)CC1O,
600,Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,
601,Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1,
602,O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1,
603,CC(=O)C(O)C(O)COP(=O)(O)O,
604,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C(O)C(=O)NCCC(=O)NCCS,
605,CC1NC(=O)NC1CCCCCC(=O)O,
606,CC(C)=CCOP(=O)(O)OP(=O)(O)O,
607,O=C1CC(C(=O)O)NC(=O)N1,
608,O=C1CCNC(=O)N1,
609,CC(=O)C(C)=O,
610,CC(N)C(N)CCCCCC(=O)O,
611,CCOP(=O)(O)OCC,
612,CCOP(O)(=S)OCC,
613,CCCCCCCCCC(CCCCCCCCCCCC(=O)O)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,
614,CCCCCCCCCC(CCCCCCCCCCCC(=O)O)OC1OC(CO)C(O)C(O)C1OC1OC(COC(C)=O)C(O)C(O)C1O,
615,CCCCCCCCCC(CCCCCCCCCCCC(=O)O)OC1OC(COC(C)=O)C(O)C(O)C1OC1OC(COC(C)=O)C(O)C(O)C1O,
616,O=C1CCc2ccccc2O1,
617,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1O,
618,NC(=O)CCCCC(S)CCS,
619,CC1(CC(=O)O)C2=CC3=NC(Cc4[nH]c(c(CCC(=O)O)c4CC(=O)O)Cc4[nH]c(c(CC(=O)O)c4CCC(=O)O)C=C(N2)C1CCC(=O)O)C(C)(CC(=O)O)C3CCC(=O)O,
620,O=C(CO)COP(=O)(O)O,
621,CC(=O)C(O)COP(=O)(O)O,
622,O=C(CO)CO,
623,O=C(O)c1cc(O)c2ccccc2c1O,
624,Cc1nc2c(=O)[nH]c(=O)nc-2n(CC(O)C(O)C(O)CO)c1C,
625,CN(C)CC(=O)O,
626,CNC,
627,Cc1cc2nc[nH]c2cc1C,
628,CC(C)(O)C(O)C(=O)O,
629,CS(C)=O,
630,CCC(C)=CCCCC(C)CCOP(=O)(O)O,
631,NCCc1ccc(O)c(O)c1,
632,NC(CC1=CC(=O)C(=O)C=C1)C(=O)O,
633,O=C(OP(=O)(O)O)C(O)COP(=O)(O)O,
634,Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)O2)c(=O)[nH]c1=O,
635,Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OC(C)C(=O)C(O)C3O)O2)c(=O)[nH]c1=O,
636,Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OC(C)C(O)C(O)C3O)O2)c(=O)[nH]c1=O,
637,O=c1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,
638,O=c1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1,
639,O=c1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,
640,CC1=NCCC(C(=O)O)N1,
641,O=C(O)C(O)=Cc1ccccc1,
642,O=C(NC1COC(=O)C(NC(=O)c2cccc(O)c2O)COC(=O)C(NC(=O)c2cccc(O)c2O)COC1=O)c1cccc(O)c1O,
643,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,
644,ON=Cc1cccnc1,
645,O=C([O-])C(O)C(O)COP(=O)(O)O,
646,O=C(O)C(O)C(O)COP(=O)(O)O,
647,O=CC(O)C(O)COP(=O)(O)O,
648,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,
649,CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O,
650,NCCO,
651,CCOC(=O)C(C)C(C)=O,
652,CCO,
653,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)c2cc1C,
654,NCC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,
655,Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC1OC(n3cnc4c(N)ncnc43)C(O)C1O)c1[nH]c(=O)[nH]c(=O)c1N2,
656,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O,
657,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCO,
658,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O,
659,COc1cc(C=CC(=O)O)ccc1O,
660,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)O)c2cc1C,
661,Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)(O)O)c1[nH]c(=O)[nH]c(=O)c1N2,
662,C=O,
663,NC=O,
664,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC=O,
665,O=CNCc1cc(COc2ccc(CCNC(=O)CCC(NC(=O)CCC(NC(=O)CCC(C(=O)O)C(CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)cc2)co1,
666,OCC1OC(O)(CO)C(O)C1O,
667,O=P(O)(O)OCC1(O)OC(CO)C(O)C1O,
668,O=P(O)(O)OCC1OC(O)(COP(=O)(O)O)C(O)C1O,
669,O=P(O)(O)OCC1OC(O)(CO)C(O)C1O,
670,NC(CCCCNC1OC(CO)C(O)C(O)C1=O)C(=O)O,
671,NC(CCCCNC1OC(COP(=O)(O)O)C(O)C(O)C1=O)C(=O)O,
672,O=C(O)C1(O)OC(CO)C(O)C1O,
673,O=C(O)C=CC(=O)O,
674,O=C(O)C(O)COP(=O)(O)O,
675,C[N+](C)(C)CCCC(=O)[O-],
676,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CCC[N+](C)(C)C,
677,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,
678,ClC1=CC(Cl)C(Cl)C(Cl)C1Cl,
679,O=CC(O)COP(=O)(O)O,
680,CC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O,
681,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O,
682,O=C1OC(CO)C(O)C(O)C1O,
683,O=P(O)(O)OCC1OC(OP(=O)(O)O)C(O)C(O)C1O,
684,NC(=O)CCC(N)C(=O)O,
685,NC1C(O)OC(CO)C(O)C1O,
686,NC1C(OP(=O)(O)O)OC(CO)C(O)C1O,
687,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C=CCC(=O)O,
688,NC(C=O)CCC(=O)O,
689,O=C(O)CCCC(=O)O,
690,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CCCC(=O)O,
691,NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,
692,NC(CCC(=O)NC(CSS)C(=O)NCC(=O)O)C(=O)O,
693,NC(CCC(=O)NC(CSS(=O)(=O)[O-])C(=O)NCC(=O)O)C(=O)O,
694,NC(CCC(=O)NC(CSS(=O)(=O)O)C(=O)NCC(=O)O)C(=O)O,
695,NCCCCNCCCNC(=O)CNC(=O)C(CS)NC(=O)CCC(N)C(=O)O,
696,NCC(=O)O,
697,O=CC(O)CO,
698,O=C(O)C(O)CO,
699,OCC(O)CO,
700,O=P(O)(O)OCC(O)CO,
701,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,
702,O=CCO,
703,O=C(O)CO,
704,CC(=O)NC(CC(=O)NC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(OC4OC(COP(=O)(O)OC5OC(CO)C(O)C(O)C5NC(C)=O)C(O)C(O)C4O)C(O)C3O)C(O)C2NC(C)=O)C(O)C1NC(C)=O)C(N)=O,
705,CC(=O)NC(CC(=O)NC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(OC4OC(COP(=O)(O)O)C(O)C(O)C4O)C(O)C3O)C(O)C2NC(C)=O)C(O)C1NC(C)=O)C(N)=O,
706,O=CC(=O)O,
707,NC(N)=NCC(=O)O,
708,Nc1nc(=O)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1,
709,O=C(O)O,
710,C#N,
711,O=C([O-])O,
